CustomerID,Current InvoiceNo,InvoiceDate,Country,previous_date,previous_invoiceNo,time_diff
12621,560211,7/15/2011,Germany,6/16/2011,557055,29
12621,564140,8/23/2011,Germany,7/15/2011,560211,39
12621,564972,8/31/2011,Germany,8/23/2011,564140,8
12621,567336,9/19/2011,Germany,8/31/2011,564972,19
12621,571658,10/18/2011,Germany,9/19/2011,567305,29
12621,576629,11/16/2011,Germany,10/18/2011,571658,29
12621,581266,12/8/2011,Germany,11/16/2011,576629,22
12624,564531,8/25/2011,France,6/15/2011,556886,71
12625,552878,5/12/2011,Germany,1/24/2011,541965,108
12626,542375,1/27/2011,Germany,1/17/2011,541269,10
12626,558628,6/30/2011,Germany,1/27/2011,542375,154
12626,560876,7/21/2011,Germany,6/30/2011,558628,21
12626,562370,8/4/2011,Germany,7/21/2011,560876,14
12626,563808,8/19/2011,Germany,8/4/2011,562370,15
12626,569844,10/6/2011,Germany,8/19/2011,563808,48
12626,573106,10/27/2011,Germany,10/6/2011,569844,21
12626,576863,11/16/2011,Germany,10/27/2011,573106,20
12627,562035,8/2/2011,Germany,7/22/2011,560997,11
12627,564079,8/22/2011,Germany,8/2/2011,562035,20
12627,564082,8/23/2011,Germany,8/22/2011,564079,1
12627,565442,9/4/2011,Germany,8/23/2011,564082,12
12627,569893,10/6/2011,Germany,9/4/2011,565442,32
12627,579393,11/29/2011,Germany,10/6/2011,569893,54
12628,574713,11/6/2011,Germany,10/6/2011,569721,31
12628,580648,12/5/2011,Germany,11/6/2011,574713,29
12630,579550,11/30/2011,Finland,10/27/2011,572964,34
12633,554861,5/27/2011,Germany,2/25/2011,544933,91
12633,562038,8/2/2011,Germany,5/27/2011,554861,67
12633,570754,10/12/2011,Germany,8/2/2011,562038,71
12635,566233,9/11/2011,Germany,7/8/2011,559362,65
12637,547194,3/21/2011,France,1/20/2011,541631,60
12637,550145,4/14/2011,France,3/21/2011,547194,24
12637,559036,7/5/2011,France,4/14/2011,550145,82
12637,565865,9/7/2011,France,7/5/2011,559036,64
12637,566163,9/9/2011,France,9/7/2011,565865,2
12637,569332,10/3/2011,France,9/9/2011,566163,24
12640,576373,11/15/2011,France,9/19/2011,567293,57
12640,576669,11/16/2011,France,11/15/2011,576373,1
12642,572054,10/20/2011,Germany,8/24/2011,564216,57
12642,576322,11/14/2011,Germany,10/20/2011,572054,25
12643,551652,5/3/2011,France,1/11/2011,540789,112
12643,556305,6/10/2011,France,5/3/2011,551649,38
12643,557483,6/20/2011,France,6/10/2011,556305,10
12643,562207,8/3/2011,France,6/20/2011,557483,44
12645,551820,5/4/2011,Germany,1/27/2011,542369,97
12645,564039,8/22/2011,Germany,5/4/2011,551820,110
12645,574679,11/6/2011,Germany,8/22/2011,564039,76
12646,580553,12/5/2011,USA,10/21/2011,572215,45
12647,537594,12/7/2010,Germany,12/5/2010,537197,2
12647,539403,12/17/2010,Germany,12/7/2010,537594,10
12647,546925,3/18/2011,Germany,12/17/2010,539403,91
12647,549434,4/8/2011,Germany,3/18/2011,546925,21
12647,554363,5/24/2011,Germany,4/8/2011,549434,46
12647,559316,7/7/2011,Germany,5/24/2011,554363,44
12647,562527,8/5/2011,Germany,7/7/2011,559316,29
12647,566267,9/11/2011,Germany,8/5/2011,562527,37
12647,567914,9/22/2011,Germany,9/11/2011,566267,11
12647,577027,11/17/2011,Germany,9/22/2011,567914,56
12649,564337,8/24/2011,Germany,5/11/2011,552844,105
12653,559948,7/14/2011,Israel,2/16/2011,544108,148
12654,554711,5/26/2011,Germany,2/17/2011,544302,98
12654,574071,11/2/2011,Germany,5/26/2011,554713,160
12654,579276,11/29/2011,Germany,11/2/2011,574071,27
12656,553997,5/20/2011,France,4/20/2011,550661,30
12656,563288,8/15/2011,France,5/20/2011,553997,87
12656,568645,9/28/2011,France,8/15/2011,563288,44
12656,578033,11/22/2011,France,9/28/2011,568645,55
12657,573316,10/28/2011,France,9/22/2011,567793,36
12657,579190,11/28/2011,France,10/28/2011,573316,31
12662,543121,2/3/2011,Germany,12/1/2010,536527,64
12662,545988,3/8/2011,Germany,2/3/2011,543121,33
12662,550178,4/14/2011,Germany,3/8/2011,545988,37
12662,555553,6/5/2011,Germany,4/14/2011,550178,52
12662,560566,7/19/2011,Germany,6/5/2011,555553,44
12662,564328,8/24/2011,Germany,7/19/2011,560566,36
12662,571556,10/18/2011,Germany,8/24/2011,564328,55
12662,576891,11/16/2011,Germany,10/18/2011,571556,29
12662,581570,12/9/2011,Germany,11/16/2011,576890,23
12664,550924,4/21/2011,Finland,1/21/2011,541756,90
12664,560549,7/19/2011,Finland,4/21/2011,550924,89
12664,566598,9/13/2011,Finland,7/19/2011,560549,56
12664,569522,10/4/2011,Finland,9/13/2011,566598,21
12664,570769,10/12/2011,Finland,10/4/2011,569522,8
12664,574332,11/4/2011,Finland,10/12/2011,570769,23
12664,578300,11/23/2011,Finland,11/4/2011,574332,19
12664,580123,12/1/2011,Finland,11/23/2011,578300,8
12668,542713,1/31/2011,Germany,12/19/2010,539466,43
12668,547822,3/25/2011,Germany,1/31/2011,542713,53
12668,579094,11/28/2011,Germany,3/25/2011,547822,248
12669,548913,4/5/2011,France,3/28/2011,547892,8
12669,559704,7/12/2011,France,4/5/2011,548913,98
12670,554356,5/24/2011,France,4/21/2011,550827,33
12670,565239,9/2/2011,France,5/24/2011,554356,101
12670,575671,11/10/2011,France,9/2/2011,565239,69
12670,579492,11/29/2011,France,11/10/2011,575671,19
12673,580512,12/4/2011,Germany,1/17/2011,541277,321
12674,557669,6/22/2011,France,5/16/2011,553208,37
12674,566115,9/9/2011,France,6/22/2011,557669,79
12674,573867,11/1/2011,France,9/9/2011,566115,53
12676,547645,3/24/2011,Sweden,2/1/2011,542911,51
12676,555403,6/2/2011,Sweden,3/24/2011,547645,70
12676,562600,8/8/2011,Sweden,6/2/2011,555403,67
12676,569018,9/30/2011,Sweden,8/8/2011,562600,53
12676,576519,11/15/2011,Sweden,9/30/2011,569018,46
12678,545086,2/28/2011,France,12/21/2010,539727,69
12678,548496,3/31/2011,France,2/28/2011,545086,31
12678,548725,4/4/2011,France,3/31/2011,548496,4
12678,555531,6/5/2011,France,4/4/2011,548725,62
12678,559889,7/13/2011,France,6/5/2011,555531,38
12678,564862,8/31/2011,France,7/13/2011,559889,49
12678,567756,9/22/2011,France,8/31/2011,564897,22
12678,573153,10/28/2011,France,9/22/2011,567756,36
12679,553666,5/18/2011,France,3/1/2011,545301,78
12679,566492,9/13/2011,France,5/18/2011,553666,118
12679,570798,10/12/2011,France,9/13/2011,566492,29
12680,566256,9/11/2011,France,8/18/2011,563712,24
12680,568518,9/27/2011,France,9/11/2011,566256,16
12680,581587,12/9/2011,France,9/27/2011,568518,73
12681,539607,12/20/2010,France,12/7/2010,537463,13
12681,540178,1/5/2011,France,12/20/2010,539607,16
12681,540642,1/10/2011,France,1/5/2011,540178,5
12681,541567,1/19/2011,France,1/10/2011,540642,9
12681,542735,1/31/2011,France,1/19/2011,541567,12
12681,546428,3/13/2011,France,1/31/2011,542735,41
12681,546678,3/15/2011,France,3/13/2011,546428,2
12681,547327,3/22/2011,France,3/15/2011,546678,7
12681,550313,4/17/2011,France,3/22/2011,547327,26
12681,553161,5/13/2011,France,4/17/2011,550313,26
12681,554650,5/25/2011,France,5/13/2011,553161,12
12681,555547,6/5/2011,France,5/25/2011,554650,11
12681,559418,7/8/2011,France,6/5/2011,555547,33
12681,559607,7/11/2011,France,7/8/2011,559418,3
12681,568040,9/23/2011,France,7/11/2011,559607,74
12681,572986,10/27/2011,France,9/23/2011,568040,34
12681,575193,11/9/2011,France,10/27/2011,572986,13
12681,577121,11/17/2011,France,11/9/2011,575193,8
12681,578736,11/25/2011,France,11/17/2011,576894,8
12682,538093,12/9/2010,France,12/3/2010,536974,6
12682,540239,1/5/2011,France,12/9/2010,538093,27
12682,542904,2/1/2011,France,1/5/2011,540239,27
12682,542922,2/2/2011,France,2/1/2011,542904,1
12682,546479,3/14/2011,France,2/2/2011,542922,40
12682,548737,4/4/2011,France,3/14/2011,546479,21
12682,553044,5/13/2011,France,4/4/2011,548737,39
12682,553316,5/16/2011,France,5/13/2011,553044,3
12682,554109,5/22/2011,France,5/16/2011,553316,6
12682,555096,5/31/2011,France,5/22/2011,554109,9
12682,556819,6/15/2011,France,5/31/2011,555096,15
12682,558813,7/4/2011,France,6/15/2011,556819,19
12682,559699,7/12/2011,France,7/4/2011,558813,8
12682,560452,7/19/2011,France,7/12/2011,559819,7
12682,563189,8/12/2011,France,7/19/2011,560452,24
12682,564479,8/25/2011,France,8/12/2011,563189,13
12682,564906,8/31/2011,France,8/25/2011,564479,6
12682,566873,9/15/2011,France,8/31/2011,564906,15
12682,567296,9/19/2011,France,9/15/2011,566873,4
12682,570409,10/10/2011,France,9/19/2011,567296,21
12682,573891,11/1/2011,France,10/10/2011,570409,22
12682,575519,11/10/2011,France,11/1/2011,573891,9
12682,577295,11/18/2011,France,11/10/2011,575584,8
12682,578835,11/25/2011,France,11/18/2011,577295,7
12682,579708,11/30/2011,France,11/25/2011,578835,5
12682,580753,12/6/2011,France,11/30/2011,579708,6
12683,541405,1/17/2011,France,12/9/2010,538008,39
12683,545235,3/1/2011,France,1/17/2011,541405,43
12683,547508,3/23/2011,France,3/1/2011,545235,22
12683,551544,5/3/2011,France,3/23/2011,547508,41
12683,552946,5/12/2011,France,5/3/2011,551545,9
12683,555937,6/8/2011,France,5/12/2011,552946,27
12683,564670,8/26/2011,France,6/8/2011,555937,79
12683,565931,9/8/2011,France,8/26/2011,564670,13
12683,572087,10/20/2011,France,9/8/2011,565931,42
12683,580705,12/5/2011,France,10/20/2011,572087,46
12684,553357,5/16/2011,France,5/10/2011,552631,6
12684,554840,5/26/2011,France,5/16/2011,553357,10
12684,557734,6/22/2011,France,5/26/2011,554840,27
12684,570020,10/7/2011,France,6/22/2011,557734,107
12684,576399,11/15/2011,France,10/7/2011,570020,39
12684,580144,12/2/2011,France,11/15/2011,576399,17
12685,565930,9/8/2011,France,9/7/2011,565801,1
12685,568176,9/25/2011,France,9/8/2011,565930,17
12685,570879,10/13/2011,France,9/25/2011,568176,18
12685,571923,10/19/2011,France,10/13/2011,570879,6
12685,575884,11/11/2011,France,10/19/2011,571923,23
12689,576087,11/14/2011,France,8/4/2011,562275,102
12691,541981,1/24/2011,France,12/17/2010,539435,38
12691,542132,1/25/2011,France,1/24/2011,541981,1
12691,560272,7/17/2011,France,1/25/2011,542132,173
12691,570823,10/12/2011,France,7/17/2011,560272,87
12691,575916,11/11/2011,France,10/12/2011,570823,30
12693,547071,3/20/2011,Germany,1/24/2011,541962,55
12693,552871,5/12/2011,Germany,3/20/2011,547071,53
12693,562435,8/4/2011,Germany,5/12/2011,552871,84
12694,569122,9/30/2011,France,6/9/2011,556258,113
12695,564314,8/24/2011,France,5/13/2011,553143,103
12695,569531,10/4/2011,France,8/24/2011,564314,41
12695,580285,12/2/2011,France,10/4/2011,569531,59
12697,561890,7/31/2011,Sweden,6/23/2011,557939,38
12697,575736,11/11/2011,Sweden,7/31/2011,561890,103
12700,559134,7/6/2011,France,5/8/2011,552315,59
12700,569568,10/5/2011,France,7/6/2011,559134,91
12700,580160,12/2/2011,France,10/5/2011,569568,58
12701,567578,9/21/2011,Germany,4/11/2011,549680,163
12704,562274,8/4/2011,Finland,6/23/2011,557803,42
12704,564558,8/26/2011,Finland,8/4/2011,562274,22
12704,567938,9/22/2011,Finland,8/26/2011,564558,27
12704,574442,11/4/2011,Finland,9/22/2011,567938,43
12704,577069,11/17/2011,Finland,11/4/2011,574442,13
12704,580281,12/2/2011,Finland,11/17/2011,577067,15
12705,549316,4/8/2011,Germany,12/17/2010,539446,112
12705,554104,5/22/2011,Germany,4/8/2011,549316,44
12705,558881,7/4/2011,Germany,5/22/2011,554104,43
12705,568056,9/23/2011,Germany,7/4/2011,558881,81
12705,573289,10/28/2011,Germany,9/23/2011,568056,35
12705,578024,11/22/2011,Germany,10/28/2011,573289,25
12705,578509,11/24/2011,Germany,11/22/2011,578024,2
12708,541122,1/14/2011,Germany,12/6/2010,537250,39
12708,545709,3/7/2011,Germany,1/14/2011,541122,52
12708,550946,4/21/2011,Germany,3/7/2011,545709,45
12708,554137,5/23/2011,Germany,4/21/2011,550946,32
12708,556509,6/13/2011,Germany,5/23/2011,554137,21
12708,564749,8/30/2011,Germany,6/13/2011,556509,78
12708,568674,9/28/2011,Germany,8/30/2011,564749,29
12708,574869,11/7/2011,Germany,9/28/2011,568674,40
12708,575498,11/10/2011,Germany,11/7/2011,574869,3
12709,539401,12/17/2010,Germany,12/8/2010,537673,9
12709,542106,1/25/2011,Germany,12/17/2010,539401,39
12709,545295,3/1/2011,Germany,1/25/2011,542106,35
12709,548320,3/30/2011,Germany,3/1/2011,545295,29
12709,550002,4/14/2011,Germany,3/30/2011,548320,15
12709,552211,5/6/2011,Germany,4/14/2011,550002,22
12709,555282,6/2/2011,Germany,5/6/2011,552211,27
12709,560038,7/14/2011,Germany,6/2/2011,555282,42
12709,561468,7/27/2011,Germany,7/14/2011,560038,13
12709,565440,9/4/2011,Germany,7/27/2011,561468,39
12709,568987,9/29/2011,Germany,9/4/2011,565440,25
12709,570792,10/12/2011,Germany,9/29/2011,568987,13
12709,573136,10/27/2011,Germany,10/12/2011,570792,15
12709,578626,11/24/2011,Germany,10/27/2011,573136,28
12710,558717,7/1/2011,Germany,5/22/2011,554106,40
12710,565416,9/4/2011,Germany,7/1/2011,558717,65
12712,537995,12/9/2010,Germany,12/3/2010,536983,6
12712,540900,1/12/2011,Germany,12/9/2010,537995,34
12712,542782,2/1/2011,Germany,1/12/2011,540900,20
12712,545706,3/7/2011,Germany,2/1/2011,542782,34
12712,546759,3/16/2011,Germany,3/7/2011,545706,9
12712,552656,5/10/2011,Germany,3/16/2011,546759,55
12712,554324,5/23/2011,Germany,5/10/2011,552656,13
12712,556443,6/10/2011,Germany,5/23/2011,554324,18
12712,560202,7/15/2011,Germany,6/10/2011,556443,35
12712,564367,8/25/2011,Germany,7/15/2011,560202,41
12712,572241,10/21/2011,Germany,8/25/2011,564367,57
12712,575732,11/11/2011,Germany,10/21/2011,572241,21
12714,553411,5/17/2011,France,2/18/2011,544355,88
12714,556529,6/13/2011,France,5/17/2011,553411,27
12714,564372,8/25/2011,France,6/13/2011,556529,73
12714,579792,11/30/2011,France,8/25/2011,564372,97
12716,580736,12/6/2011,France,7/29/2011,561795,130
12717,559680,7/11/2011,Greece,4/8/2011,549325,94
12719,580509,12/4/2011,France,10/5/2011,569686,60
12720,539408,12/17/2010,Germany,12/5/2010,537212,12
12720,542626,1/31/2011,Germany,12/17/2010,539408,45
12720,543492,2/9/2011,Germany,1/31/2011,542626,9
12720,547379,3/22/2011,Germany,2/9/2011,543492,41
12720,549614,4/11/2011,Germany,3/22/2011,547379,20
12720,551728,5/4/2011,Germany,4/11/2011,549614,23
12720,554794,5/26/2011,Germany,5/4/2011,551729,22
12720,555093,5/31/2011,Germany,5/26/2011,554794,5
12720,557850,6/23/2011,Germany,5/31/2011,555093,23
12720,559797,7/12/2011,Germany,6/23/2011,557850,19
12720,562137,8/3/2011,Germany,7/12/2011,559797,22
12720,562568,8/7/2011,Germany,8/3/2011,562137,4
12720,565759,9/6/2011,Germany,8/7/2011,562568,30
12720,567512,9/20/2011,Germany,9/6/2011,565759,14
12720,569562,10/5/2011,Germany,9/20/2011,567512,15
12720,571565,10/18/2011,Germany,10/5/2011,569562,13
12720,573424,10/31/2011,Germany,10/18/2011,571565,13
12720,576657,11/16/2011,Germany,10/31/2011,573424,16
12720,578547,11/24/2011,Germany,11/16/2011,576657,8
12720,581000,12/7/2011,Germany,11/24/2011,578550,13
12721,543484,2/9/2011,France,12/20/2010,539551,51
12721,549274,4/7/2011,France,2/9/2011,543484,57
12721,556259,6/9/2011,France,4/7/2011,549274,63
12721,567618,9/21/2011,France,6/9/2011,556259,104
12721,575049,11/8/2011,France,9/21/2011,567618,48
12722,563202,8/14/2011,France,7/12/2011,559782,33
12722,563502,8/17/2011,France,8/14/2011,563202,3
12722,566918,9/15/2011,France,8/17/2011,563502,29
12723,578277,11/23/2011,France,10/5/2011,569701,49
12723,580756,12/6/2011,France,11/23/2011,578277,13
12724,557295,6/19/2011,France,1/11/2011,540835,159
12724,567300,9/19/2011,France,6/19/2011,557295,92
12724,580534,12/4/2011,France,9/19/2011,567300,76
12726,542433,1/28/2011,France,12/17/2010,539407,42
12726,547087,3/20/2011,France,1/28/2011,542433,51
12726,552464,5/9/2011,France,3/20/2011,547087,50
12726,555941,6/8/2011,France,5/9/2011,552464,30
12726,566736,9/14/2011,France,6/8/2011,555941,98
12726,575880,11/11/2011,France,9/14/2011,566736,58
12727,544115,2/16/2011,France,1/23/2011,541857,24
12727,545515,3/3/2011,France,2/16/2011,544115,15
12727,555569,6/5/2011,France,3/3/2011,545515,94
12727,565587,9/5/2011,France,6/5/2011,555569,92
12727,579345,11/29/2011,France,9/5/2011,565587,85
12728,545180,2/28/2011,France,1/11/2011,540824,48
12728,547863,3/27/2011,France,2/28/2011,545180,27
12728,568953,9/29/2011,France,3/27/2011,547863,186
12731,542629,1/31/2011,France,12/10/2010,538196,52
12731,548409,3/31/2011,France,1/31/2011,542629,59
12731,548606,4/1/2011,France,3/31/2011,548409,1
12731,552851,5/11/2011,France,4/1/2011,548606,40
12731,557247,6/17/2011,France,5/11/2011,552851,37
12731,560398,7/18/2011,France,6/17/2011,557247,31
12731,566816,9/15/2011,France,7/18/2011,560398,59
12731,569097,9/30/2011,France,9/15/2011,566816,15
12731,571864,10/19/2011,France,9/30/2011,569097,19
12731,576672,11/16/2011,France,10/19/2011,571864,28
12735,542535,1/28/2011,France,1/6/2011,540351,22
12739,567824,9/22/2011,United Arab Emirates,9/1/2011,565218,21
12744,548820,4/4/2011,Singapore,1/25/2011,542102,69
12744,548968,4/5/2011,Singapore,4/4/2011,548813,1
12744,560360,7/18/2011,Singapore,4/5/2011,548968,104
12744,571239,10/14/2011,Singapore,7/18/2011,560360,88
12744,571751,10/19/2011,Singapore,10/14/2011,571239,5
12747,538537,12/13/2010,United Kingdom,12/5/2010,537215,8
12747,541677,1/20/2011,United Kingdom,12/13/2010,538537,38
12747,545321,3/1/2011,United Kingdom,1/20/2011,541677,40
12747,551992,5/5/2011,United Kingdom,3/1/2011,545321,65
12747,554549,5/25/2011,United Kingdom,5/5/2011,551992,20
12747,558265,6/28/2011,United Kingdom,5/25/2011,554549,34
12747,563949,8/22/2011,United Kingdom,6/28/2011,558265,55
12747,569397,10/4/2011,United Kingdom,8/22/2011,563949,43
12747,577104,11/17/2011,United Kingdom,10/4/2011,569397,44
12747,581163,12/7/2011,United Kingdom,11/17/2011,577104,20
12748,536641,12/2/2010,United Kingdom,12/1/2010,536521,1
12748,537140,12/5/2010,United Kingdom,12/2/2010,536641,3
12748,537429,12/6/2010,United Kingdom,12/5/2010,537225,1
12748,537624,12/7/2010,United Kingdom,12/6/2010,537354,1
12748,537804,12/8/2010,United Kingdom,12/7/2010,537624,1
12748,538000,12/9/2010,United Kingdom,12/8/2010,537871,1
12748,538207,12/10/2010,United Kingdom,12/9/2010,538050,1
12748,538667,12/13/2010,United Kingdom,12/10/2010,538207,3
12748,538836,12/14/2010,United Kingdom,12/13/2010,538669,1
12748,539181,12/16/2010,United Kingdom,12/14/2010,538836,2
12748,539455,12/17/2010,United Kingdom,12/16/2010,539181,1
12748,539754,12/21/2010,United Kingdom,12/17/2010,539334,4
12748,539987,12/23/2010,United Kingdom,12/21/2010,539754,2
12748,540251,1/5/2011,United Kingdom,12/23/2010,539953,13
12748,541248,1/16/2011,United Kingdom,1/5/2011,540257,11
12748,541432,1/18/2011,United Kingdom,1/16/2011,541248,2
12748,544315,2/17/2011,United Kingdom,1/18/2011,541432,30
12748,544686,2/22/2011,United Kingdom,2/17/2011,544315,5
12748,544819,2/23/2011,United Kingdom,2/22/2011,544686,1
12748,545062,2/27/2011,United Kingdom,2/23/2011,544819,4
12748,545159,2/28/2011,United Kingdom,2/27/2011,545062,1
12748,545979,3/8/2011,United Kingdom,2/28/2011,545159,8
12748,546366,3/11/2011,United Kingdom,3/8/2011,545979,3
12748,546991,3/18/2011,United Kingdom,3/11/2011,546366,7
12748,547227,3/21/2011,United Kingdom,3/18/2011,546991,3
12748,547669,3/24/2011,United Kingdom,3/21/2011,547227,3
12748,547816,3/25/2011,United Kingdom,3/24/2011,547669,1
12748,548656,4/1/2011,United Kingdom,3/25/2011,547818,7
12748,549523,4/8/2011,United Kingdom,4/1/2011,548657,7
12748,550320,4/17/2011,United Kingdom,4/8/2011,549523,9
12748,551419,4/28/2011,United Kingdom,4/17/2011,550320,11
12748,551530,5/1/2011,United Kingdom,4/28/2011,551424,3
12748,552036,5/5/2011,United Kingdom,5/1/2011,551530,4
12748,552243,5/6/2011,United Kingdom,5/5/2011,552036,1
12748,552304,5/8/2011,United Kingdom,5/6/2011,552245,2
12748,552693,5/10/2011,United Kingdom,5/8/2011,552304,2
12748,552829,5/11/2011,United Kingdom,5/10/2011,552693,1
12748,552959,5/12/2011,United Kingdom,5/11/2011,552829,1
12748,554947,5/27/2011,United Kingdom,5/12/2011,553015,15
12748,555091,5/31/2011,United Kingdom,5/27/2011,554947,4
12748,555620,6/6/2011,United Kingdom,5/31/2011,555091,6
12748,555854,6/7/2011,United Kingdom,6/6/2011,555620,1
12748,556067,6/8/2011,United Kingdom,6/7/2011,555875,1
12748,556456,6/10/2011,United Kingdom,6/8/2011,556067,2
12748,556910,6/15/2011,United Kingdom,6/10/2011,556456,5
12748,557250,6/17/2011,United Kingdom,6/15/2011,556910,2
12748,557635,6/21/2011,United Kingdom,6/17/2011,557250,4
12748,557783,6/22/2011,United Kingdom,6/21/2011,557524,1
12748,557800,6/23/2011,United Kingdom,6/22/2011,557783,1
