customerid,InvoiceNo,month,order_count
16839,543392,2,9
13675,545148,2,15
13873,543046,2,7
16553,543449,2,7
12971,544198,2,3
13666,545012,2,1
13004,545080,2,24
16339,545165,2,20
14849,543987,2,9
17243,545039,2,22
14944,544159,2,22
16045,544664,2,43
14081,543631,2,84
14188,543015,2,12
17361,544475,2,1
16405,543041,2,3
13881,542785,2,13
14293,543380,2,7
14911,544390,2,10
14530,544106,2,45
14587,543458,2,33
18094,544471,2,16
13408,543995,2,12
13078,544169,2,13
15270,543023,2,9
14644,543923,2,8
13491,543002,2,8
16997,543130,2,4
15570,545183,2,18
15039,542791,2,39
12842,543197,2,14
16684,544185,2,1
13870,544935,2,34
17567,544105,2,24
14156,544690,2,15
16638,544601,2,32
13018,544904,2,19
16713,544349,2,14
15722,544648,2,11
17841,543389,2,19
16745,544292,2,28
17171,544815,2,16
15615,543977,2,25
17364,544887,2,67
13081,544918,2,49
14541,544944,2,17
12567,543188,2,63
12352,544156,2,15
17315,544633,2,5
14810,545048,2,24
14646,544479,2,76
13081,544920,2,24
17315,543246,2,16
17090,544921,2,11
15228,544339,2,32
14911,542777,2,45
18155,544481,2,8
17961,544103,2,11
16667,545153,2,21
14745,545069,2,7
13085,544306,2,13
15769,544936,2,1
14346,544065,2,17
15974,544833,2,32
16843,544645,2,28
16333,543057,2,2
14472,545054,2,66
17692,543325,2,7
14841,544839,2,32
17063,544799,2,9
17819,544081,2,13
13802,542864,2,20
13576,544604,2,2
12727,544115,2,48
14527,544892,2,9
12841,544109,2,10
13319,543487,2,11
16013,543670,2,2
17975,543006,2,31
16558,543604,2,18
16980,544569,2,78
13629,542920,2,5
13725,543377,2,15
14562,543468,2,28
13501,544931,2,52
13001,544177,2,96
16713,543466,2,20
16187,545161,2,9
14534,543292,2,26
15810,544094,2,26
16072,544910,2,23
15227,545152,2,14
16098,543825,2,7
17735,544945,2,48
12811,545191,2,14
13453,544697,2,8
13458,543354,2,39
13102,543199,2,9
15039,543507,2,25
14952,543286,2,18
14849,543988,2,1
13804,544691,2,41
14051,544166,2,4
14606,544301,2,24
16938,543174,2,14
16109,543198,2,3
14239,545157,2,12
15605,544724,2,7
16458,543398,2,10
14803,544456,2,14
14462,543235,2,51
17841,543033,2,31
13171,543810,2,23
13327,544196,2,5
12754,543179,2,37
15107,542903,2,1
12431,544193,2,37
15046,545049,2,6
17609,543645,2,19
13050,543476,2,17
12561,543587,2,16
13334,543300,2,131
16143,543538,2,25
16029,543247,2,4
17105,543279,2,38
14639,544572,2,29
13725,543193,2,41
18172,544792,2,28
16531,544412,2,17
12474,544996,2,13
15311,544398,2,24
16466,544447,2,17
12455,544331,2,1
14057,544368,2,58
12565,544838,2,9
15708,545045,2,68
12971,544821,2,2
13018,544211,2,18
14030,543382,2,39
17843,543543,2,37
17730,544041,2,17
14379,544319,2,17
15382,544278,2,65
14527,544042,2,15
12971,544197,2,3
13394,543054,2,16
16711,543612,2,2
15809,543586,2,13
13539,543131,2,11
15724,545083,2,5
14562,544808,2,23
15990,545031,2,23
16515,542886,2,31
15005,543020,2,34
12361,545017,2,10
16525,543276,2,12
18172,544717,2,31
12471,543056,2,16
16037,543452,2,9
15044,544305,2,13
15811,543996,2,26
13285,544685,2,52
15797,543394,2,5
13824,543008,2,11
14513,544826,2,7
12748,544819,2,12
17214,543125,2,13
14778,543187,2,18
16928,543730,2,4
14527,543454,2,15
14606,544466,2,24
18093,543998,2,4
16705,542891,2,43
17672,543116,2,41
12720,543492,2,13
15039,545103,2,1
13792,545020,2,4
13077,544678,2,45
15146,544571,2,63
12415,543989,2,69
17924,543691,2,1
12388,543357,2,6
17841,544312,2,2
15738,545044,2,14
16745,545056,2,22
14646,543387,2,14
13941,544045,2,8
14298,544909,2,38
12431,545065,2,10
13110,542908,2,20
15970,543527,2,11
18202,542893,2,23
17255,543815,2,38
15547,545061,2,1
18102,543379,2,4
12401,543537,2,5
13050,543255,2,13
18231,544822,2,10
15544,544942,2,24
12471,544811,2,14
17389,544350,2,2
15406,543777,2,43
12721,543484,2,27
13421,544673,2,64
15122,543990,2,24
13694,543168,2,5
17705,543664,2,10
14665,542923,2,26
12939,543829,2,15
12599,545051,2,5
14532,545037,2,21
15719,543111,2,71
12891,544446,2,1
13871,543173,2,23
17334,543622,2,1
16838,544911,2,14
14606,545063,2,36
16456,543273,2,46
17511,544667,2,34
17613,544836,2,15
17811,544642,2,13
14443,543028,2,19
17377,543590,2,19
14606,543481,2,19
14004,544823,2,29
16349,544650,2,9
12437,544817,2,17
16904,543924,2,21
13038,544643,2,15
14978,544778,2,68
16592,544940,2,29
17457,543167,2,4
17017,544906,2,15
17462,545218,2,14
17659,543901,2,6
14534,544059,2,18
16775,544592,2,10
15078,544660,2,36
17504,544804,2,9
17859,543397,2,25
15601,544294,2,36
15121,544900,2,18
13089,543976,2,4
16692,544809,2,1
17677,543731,2,15
17315,544036,2,2
17884,542797,2,29
15939,542872,2,5
17071,543044,2,17
15397,544693,2,6
14850,542812,2,21
14796,543653,2,64
12582,544886,2,12
15065,544568,2,48
13742,543802,2,71
17412,543540,2,8
18061,544600,2,2
17419,544332,2,14
14616,545077,2,1
13767,545058,2,12
13800,543107,2,33
15843,543485,2,8
16208,544796,2,40
13610,545066,2,43
16407,545043,2,21
14162,544452,2,13
17338,544586,2,120
17867,544896,2,1
15712,544969,2,18
16940,544790,2,83
17293,543256,2,11
16841,545001,2,22
17560,543599,2,1
17865,544893,2,34
16235,544209,2,12
16422,545087,2,8
17228,542858,2,18
13798,543478,2,7
16019,544098,2,32
15867,544189,2,8
13133,543480,2,3
12980,543650,2,2
12410,543181,2,4
14497,543161,2,29
14520,544606,2,1
16494,544160,2,50
15002,544100,2,19
17231,543975,2,42
15290,544352,2,15
14210,544165,2,16
16029,544477,2,5
13137,543191,2,48
15303,544661,2,31
16493,545070,2,8
17442,544656,2,28
13044,544591,2,33
16405,543623,2,2
17512,544605,2,1
17083,544271,2,14
12867,543978,2,61
13880,544090,2,11
16839,544194,2,12
14470,544998,2,35
17757,543539,2,11
13001,545002,2,5
16073,544078,2,1
16027,545185,2,1
15061,543788,2,2
16306,544147,2,3
15240,542776,2,14
13362,544970,2,52
15687,544800,2,17
12728,545180,2,12
13851,544924,2,17
14211,545075,2,20
15854,542897,2,5
12921,545154,2,27
16029,543248,2,4
18138,544317,2,8
18229,544353,2,5
17841,543816,2,22
13261,545042,2,8
14935,544073,2,10
14229,544473,2,6
16317,544071,2,30
13630,545057,2,13
16422,543908,2,3
17306,544164,2,6
13089,542932,2,46
13397,544395,2,7
15189,543396,2,3
18055,544565,2,17
13842,543118,2,17
15847,544922,2,9
17282,543800,2,84
13911,543250,2,25
16598,545046,2,10
13725,544919,2,10
18116,544303,2,41
17381,544320,2,1
17381,543192,2,7
16353,544334,2,1
12540,542905,2,12
12682,542922,2,19
13047,543113,2,26
16378,544101,2,10
15755,544391,2,19
17591,543913,2,20
18257,544636,2,1
18230,543598,2,18
12877,544923,2,1
17774,543349,2,26
16701,543912,2,5
13246,544444,2,24
17428,544701,2,19
16027,543595,2,3
14431,543565,2,17
12500,544281,2,5
14496,542778,2,14
13458,544968,2,21
14911,543178,2,13
16566,544441,2,2
15656,545190,2,15
18041,544700,2,18
14035,544055,2,11
15062,545149,2,13
17334,543170,2,10
17811,542929,2,33
15078,545035,2,18
14036,545073,2,38
17348,543997,2,36
14217,542901,2,6
12980,544689,2,2
16441,544596,2,13
15235,543133,2,4
16133,544932,2,11
15090,543242,2,23
17114,544064,2,19
16014,544597,2,62
16525,543184,2,7
17346,543907,2,20
16738,543986,2,1
15370,544070,2,28
12653,544108,2,16
17392,543274,2,13
16607,545163,2,13
15199,543243,2,3
12971,543523,2,3
12362,544203,2,27
12929,542865,2,8
17362,543053,2,12
16912,544610,2,16
12748,545062,2,67
12524,544483,2,12
15753,543456,2,1
12988,544463,2,92
17302,543288,2,11
14227,545150,2,46
12971,544066,2,5
14189,544895,2,14
16407,544076,2,2
16013,543672,2,1
13694,544793,2,1
13118,544899,2,14
12841,543647,2,17
12989,543935,2,7
18056,544908,2,19
13668,544283,2,17
12553,544423,2,1
15114,543648,2,17
17537,543535,2,61
13904,544356,2,17
17126,543803,2,62
16875,544161,2,22
12359,543370,2,80
14147,545047,2,2
14457,542925,2,4
13319,543486,2,27
12945,544907,2,23
12527,544340,2,5
15570,543602,2,14
17337,543040,2,259
13993,544789,2,20
12494,544200,2,16
17675,543746,2,11
17865,544282,2,19
18250,543010,2,21
12714,544355,2,53
14101,544400,2,12
13694,544652,2,5
16842,543619,2,30
15059,544110,2,29
14157,545059,2,39
12654,544302,2,11
15358,543981,2,26
16951,543470,2,70
13097,544455,2,51
15311,543740,2,23
17857,544183,2,3
16029,543669,2,1
13753,545004,2,35
17526,544603,2,4
13425,544337,2,27
13093,542934,2,27
12633,544933,2,34
13854,543591,2,5
17841,544676,2,41
14952,545041,2,16
12748,545159,2,4
14541,545029,2,2
13301,544454,2,20
14180,543291,2,7
12836,542806,2,39
12476,543833,2,8
12971,543128,2,3
15606,544083,2,10
12598,545105,2,26
16779,543464,2,10
14600,543285,2,25
16086,544847,2,5
13819,543122,2,11
16033,543355,2,38
16425,543610,2,21
13094,543738,2,1
14466,543177,2,7
17381,543588,2,5
15589,542931,2,12
12852,544338,2,17
14298,544298,2,21
17809,543649,2,2
18055,542795,2,14
18168,543600,2,27
14060,544647,2,16
16306,543651,2,19
14460,542992,2,1
16394,544754,2,26
12748,544315,2,14
16419,542868,2,17
12753,543518,2,48
17790,543646,2,11
13728,542995,2,9
14961,544037,2,51
16722,544914,2,15
13089,544192,2,1
13932,544394,2,16
15687,542888,2,23
17848,543043,2,3
18257,544182,2,15
14258,543852,2,9
13230,543165,2,23
18225,543367,2,22
14056,545188,2,131
14156,544074,2,110
15039,545085,2,72
13292,545184,2,14
16353,543163,2,1
15785,544309,2,29
14298,544297,2,2
17002,544644,2,17
13199,544125,2,3
14386,544096,2,7
17512,544092,2,6
13012,544341,2,19
16719,544846,2,19
15670,544107,2,12
14194,543251,2,30
16473,545016,2,5
15373,544749,2,16
13004,544056,2,19
14665,544104,2,1
12410,543180,2,22
17381,543589,2,2
13809,543350,2,12
13077,544680,2,4
17095,543809,2,18
18102,543378,2,2
17787,543428,2,40
15058,543798,2,16
14760,544084,2,5
16726,544406,2,63
17243,543592,2,14
14543,544178,2,6
14044,543096,2,55
13493,545034,2,4
12437,544818,2,4
15903,544307,2,16
14107,544187,2,15
13894,543007,2,10
18283,545079,2,30
14796,544476,2,69
14688,543400,2,15
17085,543806,2,31
13477,544556,2,12
16700,544051,2,27
13488,543166,2,32
16668,545151,2,3
14481,545018,2,12
17530,544087,2,70
15133,543657,2,10
15236,543836,2,15
12350,543037,2,17
14667,544457,2,12
18017,543016,2,1
13098,543413,2,3
15270,543688,2,2
13798,544439,2,3
15940,542915,2,1
16332,543359,2,11
17929,543186,2,2
13751,544917,2,9
14659,544044,2,14
17472,544930,2,56
17035,542869,2,18
14898,543596,2,9
12823,544807,2,1
14127,543001,2,20
18118,543668,2,16
12583,543625,2,13
17117,544905,2,9
16115,544449,2,24
15356,544153,2,42
14715,543914,2,9
14051,545032,2,7
17841,545186,2,47
12839,544937,2,20
17954,544293,2,61
12921,545022,2,30
16013,543673,2,2
13939,542835,2,12
17655,543462,2,13
13509,545156,2,12
13199,543017,2,1
13973,545028,2,11
13706,543548,2,20
17576,544330,2,22
16161,544670,2,27
16148,544170,2,1
15759,544143,2,2
13666,545011,2,7
13875,543770,2,24
17512,543734,2,23
15465,544440,2,4
13983,543348,2,1
16182,544351,2,4
16771,543022,2,71
13468,544926,2,6
12477,543737,2,52
16458,545164,2,11
17050,543805,2,19
12681,546678,3,29
17059,547650,3,67
12472,546843,3,26
16678,545344,3,18
17781,548548,3,2
16386,548466,3,4
16692,547941,3,2
14934,545399,3,39
15716,547864,3,20
13102,547074,3,11
14367,548178,3,27
13488,547580,3,31
14180,545345,3,16
14735,547391,3,1
14315,546990,3,27
12520,547715,3,17
14267,547655,3,15
14730,547920,3,24
15433,546856,3,30
18225,547052,3,21
18118,545349,3,34
15809,547965,3,4
14298,548157,3,14
17923,545433,3,1
14404,547719,3,8
17315,547107,3,8
15290,545855,3,11
16150,546534,3,33
17677,548367,3,23
17315,548150,3,19
14560,545326,3,2
16638,545704,3,6
12845,546853,3,1
14032,546034,3,20
17856,547045,3,2
17068,545224,3,11
15611,547939,3,1
17092,545871,3,10
14740,545221,3,30
12994,546682,3,22
16985,546690,3,3
17512,547564,3,11
13700,546421,3,37
14534,546636,3,26
17080,546632,3,1
14292,545339,3,19
13230,545460,3,80
15980,548353,3,20
14911,546917,3,44
14911,546328,3,1
15104,545419,3,28
16948,547406,3,5
14586,545910,3,19
13426,548340,3,22
16839,547550,3,6
12782,548470,3,16
16029,547728,3,2
13102,546190,3,9
14524,545523,3,42
12921,547066,3,30
18010,547912,3,14
13035,547565,3,12
12727,545517,3,2
16782,546662,3,6
17243,547837,3,14
15615,547100,3,26
17965,545294,3,33
16779,545913,3,14
14059,546924,3,8
12901,547706,3,3
14636,546686,3,16
15092,545300,3,19
18273,547843,3,1
15424,548323,3,9
13110,545324,3,27
14701,545682,3,40
16710,547069,3,63
15019,546984,3,70
17929,548316,3,1
16265,547571,3,19
17381,545752,3,3
15033,547909,3,34
15424,548326,3,8
12775,547365,3,12
17700,545571,3,36
12388,546135,3,10
13557,545635,3,16
13509,548325,3,15
16917,545918,3,9
16059,548312,3,48
14841,546246,3,30
16638,547876,3,11
14606,546249,3,24
17725,546911,3,18
17238,547970,3,1
13533,546848,3,3
13081,547209,3,82
14298,546902,3,1
16135,547360,3,21
15906,548158,3,28
14976,546235,3,20
14530,547273,3,30
17507,547490,3,43
13408,547501,3,1
12971,546397,3,6
15596,545522,3,17
15023,545995,3,70
17306,546011,3,2
13883,548533,3,46
13481,547884,3,43
13139,547787,3,5
13623,546849,3,24
18075,547496,3,15
13476,545543,3,29
15364,548332,3,3
13854,547105,3,5
17411,547511,3,16
15159,546442,3,5
15606,545684,3,7
15150,546658,3,33
12480,546851,3,35
17238,547969,3,39
15769,546789,3,9
14461,547497,3,64
12971,546082,3,2
13021,547097,3,16
16128,545411,3,20
13357,547867,3,90
12866,545314,3,26
14572,548372,3,3
12383,546434,3,15
16712,548198,3,52
16945,546119,3,19
13043,546398,3,13
18008,547707,3,1
17381,545748,3,14
14156,546213,3,3
14298,546900,3,1
14499,545685,3,44
13573,548507,3,3
17535,545665,3,13
17698,547639,3,8
14570,545597,3,9
16078,545228,3,1
15452,547083,3,43
13410,547220,3,5
17634,545830,3,51
14818,548468,3,13
15554,545705,3,14
15867,546665,3,14
14817,545854,3,34
14057,545656,3,6
13854,546637,3,3
13842,546376,3,19
13798,547032,3,3
15695,546916,3,3
13969,546910,3,28
14606,545838,3,40
17450,547718,3,1
15861,546912,3,66
14129,547561,3,16
14298,546899,3,21
12779,546642,3,9
16214,546643,3,30
16743,546242,3,27
12881,546088,3,7
14560,547039,3,2
14479,548401,3,8
14350,546250,3,18
17738,545445,3,41
17979,547772,3,58
14688,547114,3,22
15047,546563,3,22
17864,546089,3,32
14573,547877,3,20
17243,545669,3,10
18041,545550,3,7
14854,546223,3,21
16168,546633,3,2
18198,546860,3,6
14527,546634,3,12
12748,546380,3,4
12811,547444,3,16
14344,546113,3,23
14422,546882,3,21
14239,545428,3,22
12778,546433,3,8
12678,548496,3,35
12681,546428,3,18
13263,546542,3,82
14101,547037,3,4
14041,546995,3,21
12748,547816,3,9
12613,547383,3,45
12909,548486,3,16
18225,547247,3,24
17757,548371,3,9
17841,545545,3,49
17858,547554,3,1
16584,548329,3,14
14911,545657,3,56
16449,545636,3,23
17460,546776,3,8
13931,545580,3,20
15918,546430,3,22
16212,545304,3,30
14766,547921,3,39
13777,548186,3,8
16414,545652,3,3
17438,548408,3,17
17071,548500,3,22
14031,548531,3,5
14587,546392,3,44
15971,546508,3,4
12888,548177,3,4
12971,546083,3,3
14410,547906,3,70
17428,545692,3,15
14911,547048,3,11
13803,548151,3,17
17800,546391,3,7
12520,546365,3,60
14352,546399,3,9
16225,545856,3,4
12754,545845,3,12
16949,548314,3,9
12395,547517,3,10
17795,547050,3,17
16701,547861,3,10
16422,548171,3,14
15874,547935,3,8
15874,547936,3,12
17230,547090,3,12
13408,547875,3,13
17164,546394,3,39
16859,547507,3,18
13340,545914,3,51
15061,546526,3,5
15311,545991,3,29
18224,547099,3,10
15606,547509,3,8
15611,545576,3,3
17374,545524,3,12
14525,548544,3,15
12877,547879,3,5
13552,547893,3,5
17849,547171,3,7
13798,545888,3,5
13018,547095,3,24
15071,546038,3,12
16402,547056,3,3
13722,545398,3,46
12682,546479,3,21
17419,545915,3,16
13720,548214,3,17
16422,545694,3,1
15456,545310,3,5
15953,545313,3,10
15106,546638,3,26
12435,546780,3,19
18037,548506,3,2
15311,545653,3,35
15416,545340,3,69
17306,548223,3,1
17377,546163,3,12
12731,548409,3,33
14180,548319,3,15
14156,546263,3,3
16553,546251,3,17
15410,547416,3,10
12399,547412,3,20
13468,545904,3,7
14085,547662,3,19
12748,546991,3,22
13869,547253,3,68
15669,547096,3,11
17735,548521,3,41
13166,545327,3,41
16670,545410,3,40
12748,547819,3,13
17315,546418,3,17
17515,546771,3,26
17730,546127,3,10
14156,546212,3,27
16745,547653,3,22
17107,545701,3,65
14112,546084,3,40
17133,546999,3,6
14226,546669,3,24
17017,547036,3,11
13743,547820,3,6
16019,548315,3,7
13089,546000,3,4
18223,545675,3,1
17314,547885,3,7
17400,548400,3,58
15815,547714,3,10
14258,547047,3,6
16029,546734,3,3
18118,547649,3,56
17921,546993,3,44
14395,546465,3,33
17194,546374,3,1
15465,545670,3,5
13728,548311,3,12
15671,546435,3,21
14031,545668,3,10
15358,545661,3,52
14794,548403,3,1
13777,545993,3,6
15437,547367,3,45
14441,548033,3,13
17404,546161,3,1
17368,547811,3,17
16817,546330,3,9
16256,546979,3,13
17961,545331,3,1
17211,547073,3,30
12971,546767,3,5
14012,545815,3,11
14646,548011,3,89
15311,546528,3,40
15589,547990,3,16
15031,545429,3,24
13875,547842,3,12
15628,548185,3,22
12989,546847,3,2
17696,545826,3,16
12408,547684,3,32
15304,547698,3,1
13934,547094,3,31
17769,545687,3,73
15144,547647,3,14
17817,545899,3,12
14336,546015,3,29
15083,547907,3,5
16927,545992,3,3
14462,546866,3,37
14348,547697,3,18
12933,545276,3,8
14713,546790,3,14
14161,545691,3,25
14560,547671,3,3
12748,546366,3,19
14217,547057,3,6
12748,546381,3,9
12901,547583,3,12
14075,547555,3,18
13884,545820,3,2
16808,546314,3,19
15319,545303,3,16
15291,546782,3,12
16607,548189,3,11
15245,547510,3,49
14875,547340,3,5
16779,546963,3,16
17841,545868,3,25
13014,545575,3,11
13769,548007,3,17
16681,548498,3,12
15388,546533,3,10
12428,545226,3,95
13636,547570,3,8
14146,548258,3,30
16804,546545,3,19
12902,547051,3,10
13265,546324,3,13
17954,546622,3,26
17419,547004,3,17
14077,546304,3,20
16728,547062,3,65
13468,546255,3,16
14851,547945,3,14
12778,547825,3,9
16771,546117,3,71
14659,547108,3,21
17351,546405,3,3
13394,546890,3,21
17571,545738,3,2
16523,546786,3,12
18172,548534,3,15
17644,547567,3,26
13185,546828,3,1
13468,547017,3,7
13983,546728,3,1
18226,548006,3,22
15514,545637,3,20
13654,546383,3,24
17449,545338,3,51
17389,545512,3,5
14911,545634,3,19
12614,545718,3,20
16558,548338,3,12
16716,546923,3,1
14688,545290,3,18
13268,546850,3,96
16766,546387,3,17
16769,547670,3,40
14180,546432,3,11
17017,547020,3,16
18260,546561,3,35
16954,546431,3,17
13798,546326,3,5
17789,545526,3,14
17049,546028,3,40
14527,546104,3,11
12352,545323,3,5
13784,545463,3,3
15189,545426,3,6
13715,545578,3,8
14735,546668,3,9
13439,548176,3,54
12502,546755,3,31
15220,545590,3,23
12727,545515,3,28
12980,545414,3,1
14056,548511,3,27
13113,547201,3,6
14377,547371,3,4
15068,547937,3,39
15044,547334,3,12
15299,547154,3,1
